p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.beta1,RMSE.beta2,RMSE.gamma1,RMSE.gamma2,RMSE.gamma3,RMSE.gamma4,RMSE.gamma5,RMSE.gamma6,RMSE.gamma7,RMSE.gamma8,RMSE.gamma9,RMSE.gamma10,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.psi44,RMSE.psi55,RMSE.psi66,RMSE.psi77,RMSE.psi88,RMSE.psi99,RMSE.psi1010,RMSE.phi11,RMSE.phi12,RMSE.phi22,BIAS.alpha1,BIAS.alpha2,BIAS.beta1,BIAS.beta2,BIAS.gamma1,BIAS.gamma2,BIAS.gamma3,BIAS.gamma4,BIAS.gamma5,BIAS.gamma6,BIAS.gamma7,BIAS.gamma8,BIAS.gamma9,BIAS.gamma10,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.psi44,BIAS.psi55,BIAS.psi66,BIAS.psi77,BIAS.psi88,BIAS.psi99,BIAS.psi1010,BIAS.phi11,BIAS.phi12,BIAS.phi22,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.beta1,SE BIAS.beta2,SE BIAS.gamma1,SE BIAS.gamma2,SE BIAS.gamma3,SE BIAS.gamma4,SE BIAS.gamma5,SE BIAS.gamma6,SE BIAS.gamma7,SE BIAS.gamma8,SE BIAS.gamma9,SE BIAS.gamma10,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.psi44,SE BIAS.psi55,SE BIAS.psi66,SE BIAS.psi77,SE BIAS.psi88,SE BIAS.psi99,SE BIAS.psi1010,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi22
10,2,500,94,158,Elliptical,gammaN.model,1,0.99,0.609889313,0.085311512,0.041377299,1,0.042,0,0.009101603,0.01108125,0.103582476,0.052586358,0.190068272,0.083097813,0.05719682,0.041205045,0.031749019,0.027352733,0.023043271,0.022032283,0.018947722,0.018853374,0.136942176,0.130225693,0.122112275,0.117975718,0.110542009,0.112791153,0.114811985,0.121252768,0.130373583,0.145016856,0.111419569,0.151976645,0.108072356,0.000349941,6.96E-05,0.000901266,0.001342998,-0.006156386,-0.005251885,0.000928345,-0.000141822,-0.001017276,-0.001011251,0.000389108,0.000751225,0.00015639,0.000272155,-0.045058169,-0.040892099,-0.042727728,-0.039259903,-0.039095194,-0.034021769,-0.041778761,-0.03818697,-0.039104584,-0.038550142,-0.038594532,-0.042589346,-0.040634394,-0.010763131,-0.020679514,-0.013389213,-0.057034139,-0.052912527,0.024251756,-0.067308606,-0.047213056,-0.015935857,-0.03089419,-0.01426526,-0.071020938,0.01108377,-0.022566977,-0.027336077,-0.071622575,-0.06645731,-0.07752931,-0.034764326,-0.054847102,-0.030332895,-0.049700791,-0.049114713,-0.045742967,-0.052720252,-0.031599786,-0.066100024
10,2,500,94,158,Elliptical,gammaN.s,1,1,0.566928484,0.128919398,0.274551115,1,0.018,0,0.009301393,0.011288072,0.113337532,0.057111344,0.20742221,0.089403954,0.06033936,0.043807504,0.033726397,0.028746935,0.024863646,0.023698497,0.020307549,0.019849836,0.220484651,0.213141766,0.213736251,0.208506289,0.20411823,0.202856519,0.205702821,0.20987649,0.213290506,0.218384309,0.197016646,0.231689251,0.198815784,0.000325441,5.29E-05,-0.001445692,0.001782213,-0.006088749,-0.00740768,0.000294281,0.000822865,-0.00057237,-0.000918347,0.000263429,0.000893184,0.000235705,0.00033544,-0.147839702,-0.146729972,-0.150674952,-0.149219352,-0.147624256,-0.144052682,-0.147884259,-0.145485161,-0.14506323,-0.142253555,-0.141821555,-0.147581771,-0.144510746,-0.018512446,-0.025910818,-0.262352287,-0.296756866,-0.316109,-0.249213587,-0.296758002,-0.293384608,-0.270243091,-0.281243417,-0.280322219,-0.318719351,-0.258422137,-0.268518219,-0.279802345,-0.306136792,-0.321517729,-0.31581888,-0.301532342,-0.330233186,-0.29295099,-0.324518473,-0.295441625,-0.271837407,-0.311634706,-0.280097144,-0.344892429
10,2,500,94,158,Elliptical,ridgeI,1,0.86,1.742904194,0.249135207,0.242171615,1,0.651,0.555,0.008750587,0.010836863,0.114154042,0.055741796,0.198422895,0.092720171,0.058120323,0.043947638,0.039716197,0.033393351,0.029588613,0.029286771,0.026824616,0.028446643,0.437061347,0.429815091,0.431997567,0.4279228,0.432526513,0.449425189,0.475449408,0.495479081,0.515218608,0.57882541,0.435086728,0.433924497,0.413967847,0.000293378,-0.000179327,-0.021263477,-0.016408002,-0.016883412,-0.002299744,0.000113414,-0.00113613,0.001349272,0.001922598,0.00252409,0.002980003,0.001896827,0.003216943,-0.29474079,-0.292045612,-0.29365798,-0.290700026,-0.289761071,-0.293187538,-0.299044864,-0.300641257,-0.29765181,-0.309001317,-0.29693122,-0.290399452,-0.287588007,-0.185222227,-0.214688444,-0.260770505,-0.250045879,-0.253086487,-0.26497433,-0.233731635,-0.221213939,-0.290834959,-0.258651653,-0.240759209,-0.276438886,-0.234407122,-0.285105928,-0.211050731,-0.24764288,-0.240996873,-0.221979807,-0.235482248,-0.242619534,-0.247571551,-0.227097865,-0.218775403,-0.235870413,-0.276985194,-0.240927214,-0.221702699
10,2,500,94,158,Elliptical,ridgeD,1,0.01,0.145456869,0.277232972,0.16009532,0,0.369,0.211,0.008614225,0.010466234,0.105866166,0.051640124,0.185366767,0.083816136,0.05421265,0.039609566,0.03526758,0.028982314,0.025083609,0.025217651,0.0222645,0.022404111,0.337642708,0.311364554,0.324973569,0.360083018,0.435028732,0.539222805,0.655153935,0.748809118,0.870296028,1.190718946,0.328808488,0.359759797,0.324616901,0.000379398,3.85E-05,-0.014633025,-0.007552175,-0.003575263,-5.45E-05,0.00248223,0.000439239,0.000781504,0.000479312,0.001106701,0.000121587,-0.000357733,0.000181688,-0.234349252,-0.218189104,-0.215896198,-0.211065909,-0.207828449,-0.209517733,-0.195623292,-0.163747926,-0.150664649,-0.217461423,-0.238078752,-0.247958557,-0.23720288,-0.128315648,-0.138645827,-0.185406247,-0.204104151,-0.180014302,-0.154171417,-0.151130835,-0.118019209,-0.187957281,-0.13859211,-0.118643859,-0.176759069,-0.104088882,-0.129260153,-0.127161214,-0.17773887,-0.225346281,-0.192490988,-0.174791785,-0.151034731,-0.156804534,-0.130991391,-0.104181583,-0.129244772,-0.227090823,-0.201510358,-0.209077313
10,2,500,94,158,Elliptical,gls.model,1,1,0.672975981,0.094503672,0.358719504,1,0.042,0,0.009346081,0.011351227,0.119864743,0.060029095,0.211009703,0.093543396,0.064749473,0.045635783,0.036316861,0.031398053,0.025530672,0.024368052,0.021135957,0.021609805,0.151241401,0.139451864,0.138399088,0.125478042,0.11852255,0.123396294,0.121176978,0.13212116,0.146962261,0.16005537,0.127181949,0.17393236,0.117790933,0.000325641,7.90E-05,0.000386267,0.001142471,-0.005651208,-0.006857029,0.000799239,-0.000569799,-0.00093416,-0.001290851,0.000798984,0.000889305,0.000238066,0.000357485,-0.013116008,-0.011784633,-0.011430661,-0.009553837,-0.01002566,-0.003509801,-0.012566416,-0.007124762,-0.008127931,-0.008144913,-0.006016502,-0.010440852,-0.010064307,-0.00603333,-0.014364972,-0.351416515,-0.376279472,-0.354460085,-0.309917813,-0.369068695,-0.344603353,-0.347103721,-0.36599876,-0.324056769,-0.362096772,-0.314684955,-0.353896336,-0.396728605,-0.416139441,-0.456147417,-0.428183949,-0.406318372,-0.429459526,-0.397602573,-0.417168606,-0.424620675,-0.399226791,-0.459065975,-0.406454706,-0.454328425
10,2,500,94,158,Elliptical,gls.s,1,1,0.566928484,0.128919398,0.274551115,1,0.018,0,0.009301393,0.011288072,0.113337532,0.057111344,0.20742221,0.089403954,0.06033936,0.043807504,0.033726397,0.028746935,0.024863646,0.023698497,0.020307549,0.019849836,0.220484651,0.213141766,0.213736251,0.208506289,0.20411823,0.202856519,0.205702821,0.20987649,0.213290506,0.218384309,0.197016646,0.231689251,0.198815784,0.000325441,5.29E-05,-0.001445692,0.001782213,-0.006088749,-0.00740768,0.000294281,0.000822865,-0.00057237,-0.000918347,0.000263429,0.000893184,0.000235705,0.00033544,-0.147839702,-0.146729972,-0.150674952,-0.149219352,-0.147624256,-0.144052682,-0.147884259,-0.145485161,-0.14506323,-0.142253555,-0.141821555,-0.147581771,-0.144510746,-0.018512446,-0.025910818,-0.262352287,-0.296756866,-0.316109,-0.249213587,-0.296758002,-0.293384608,-0.270243091,-0.281243417,-0.280322219,-0.318719351,-0.258422137,-0.268518219,-0.279802345,-0.306136792,-0.321517729,-0.31581888,-0.301532342,-0.330233186,-0.29295099,-0.324518473,-0.295441625,-0.271837407,-0.311634706,-0.280097144,-0.344892429
10,2,500,94,158,Elliptical,ls,0.288,1,327.2325868,3.929618871,0.942463134,1,0.625,0.236111111,0.01556135,0.018390205,0.12361569,0.059097311,1.683295806,1.621051647,1.715562587,1.271536919,1.346456047,1.227484478,1.277981996,1.131765812,1.070726575,1.020501573,74.43667914,3.590797129,2.447616859,1.635213824,1.693815792,1.538985716,1.585968611,1.431985491,1.353072022,1.259186888,0.224347219,0.726221333,0.592791511,0.002216536,0.000995426,-0.003952063,0.003147847,8.20551851,5.720572,6.087204143,6.000281272,5.440817657,5.241154563,5.57784079,5.017983527,4.694664287,5.055408109,-1.025982143,-2.454108272,-5.992530456,-10.68491778,-15.11783155,-20.77284593,-29.73265694,-35.06688883,-42.10034268,-55.33231837,-0.127735035,-0.379907098,-0.329651141,-0.587625751,-0.503907164,-0.905577361,-0.80582337,-0.992397262,-0.99286308,-0.992418153,-0.99230978,-0.992515269,-0.992262119,-0.992361618,-0.99148072,-0.990667243,-0.989446134,-0.985276317,-0.990258803,-0.990961009,-0.990583429,-0.991350947,-0.991294122,-0.991726358,-0.991012276,-0.990221689,-0.988894153,-0.966746161,-0.930947833,-0.925576489
10,2,500,94,158,Elliptical,wls,1,0,0.476638624,0.310062577,0.369451437,0.97,0.97,0.97,0.009363936,0.01136646,0.121558134,0.057738361,0.215306213,0.103351742,0.06189224,0.045509722,0.0370613,0.03223909,0.027762357,0.024757156,0.022489343,0.022423187,0.583448651,0.58986148,0.587464788,0.584777213,0.580472889,0.583250514,0.586809836,0.576270927,0.589819382,0.591487711,0.571724978,0.580410281,0.57307168,0.000383834,-0.000125036,-0.003618495,-0.00063417,-0.013674088,0.001739961,0.002437545,-0.000498837,0.000589884,4.40E-05,0.001048353,0.00022932,-0.000410697,0.000214912,-0.361141495,-0.364841233,-0.364654514,-0.364149086,-0.362512274,-0.363884406,-0.365000618,-0.359822274,-0.364548577,-0.363343234,-0.35886319,-0.357784369,-0.360489449,-0.322815862,-0.328898984,-0.363557768,-0.357616791,-0.377576122,-0.399451717,-0.362122199,-0.360679812,-0.378284855,-0.400219646,-0.394432229,-0.388695357,-0.370200482,-0.392770627,-0.357544691,-0.374974009,-0.378909771,-0.370288406,-0.371925203,-0.351897126,-0.359976722,-0.377920746,-0.365892588,-0.365469277,-0.387591741,-0.364836999,-0.350639069
10,2,500,94,158,Elliptical,fites,1,NA,0.193643391,0.094434069,0.076793915,1,0.056,0,0.009345821,0.011351545,0.119857194,0.060028671,0.211036406,0.093540804,0.064751607,0.045632075,0.036317839,0.03139788,0.025529908,0.02436726,0.02113918,0.02160764,0.151276642,0.139070768,0.138101723,0.12538941,0.118422735,0.123182889,0.120903283,0.131879929,0.146929195,0.159749166,0.127204892,0.1739046,0.117800792,0.000326111,7.90E-05,0.000387235,0.00114258,-0.005659179,-0.006852088,0.000797722,-0.000566294,-0.000932172,-0.001290777,0.00080001,0.000888675,0.000239066,0.000357008,-0.011180436,-0.009604135,-0.009518709,-0.007631087,-0.008120398,-0.001524476,-0.010475956,-0.00521475,-0.006053524,-0.006059277,-0.006194253,-0.010325917,-0.01008974,-0.008764856,-0.017232352,-0.061711697,-0.095699273,-0.076440279,-0.01318472,-0.098993892,-0.067907843,-0.063307319,-0.077660157,-0.036237103,-0.088807642,-0.017874215,-0.072236459,-0.083962303,-0.099965151,-0.145900069,-0.101496686,-0.074990625,-0.093285656,-0.056892193,-0.084599031,-0.111375937,-0.08952601,-0.126475932,-0.09514365,-0.113764663
10,2,500,94,158,Elliptical,fiteu,1,NA,0.193643391,0.094434069,0.226879017,1,0.314,0.011,0.009345821,0.011351545,0.119857194,0.060028671,0.211036406,0.093540804,0.064751607,0.045632075,0.036317839,0.03139788,0.025529908,0.02436726,0.02113918,0.02160764,0.151276642,0.139070768,0.138101723,0.12538941,0.118422735,0.123182889,0.120903283,0.131879929,0.146929195,0.159749166,0.127204892,0.1739046,0.117800792,0.000326111,7.90E-05,0.000387235,0.00114258,-0.005659179,-0.006852088,0.000797722,-0.000566294,-0.000932172,-0.001290777,0.00080001,0.000888675,0.000239066,0.000357008,-0.011180436,-0.009604135,-0.009518709,-0.007631087,-0.008120398,-0.001524476,-0.010475956,-0.00521475,-0.006053524,-0.006059277,-0.006194253,-0.010325917,-0.01008974,-0.025240656,-0.033254504,-0.249088806,-0.272903924,-0.180116941,-0.122661668,-0.205620442,-0.172368581,-0.176914774,-0.191360002,-0.142306414,-0.194303695,-0.13075491,-0.181565617,-0.271973701,-0.28624968,-0.338617437,-0.301121576,-0.277638716,-0.296951362,-0.263117795,-0.287048292,-0.303229528,-0.270014569,-0.33338153,-0.294887997,-0.323040352
10,2,500,94,158,Elliptical,fitos,1,NA,0.193643391,0.094434069,0.281434813,1,0.027,0.003,0.009345821,0.011351545,0.119857194,0.060028671,0.211036406,0.093540804,0.064751607,0.045632075,0.036317839,0.03139788,0.025529908,0.02436726,0.02113918,0.02160764,0.151276642,0.139070768,0.138101723,0.12538941,0.118422735,0.123182889,0.120903283,0.131879929,0.146929195,0.159749166,0.127204892,0.1739046,0.117800792,0.000326111,7.90E-05,0.000387235,0.00114258,-0.005659179,-0.006852088,0.000797722,-0.000566294,-0.000932172,-0.001290777,0.00080001,0.000888675,0.000239066,0.000357008,-0.011180436,-0.009604135,-0.009518709,-0.007631087,-0.008120398,-0.001524476,-0.010475956,-0.00521475,-0.006053524,-0.006059277,-0.006194253,-0.010325917,-0.01008974,0.029475963,0.01978758,0.367010532,0.308206999,0.239576123,0.317854303,0.23083366,0.254068695,0.284390057,0.258409074,0.288010643,0.230139538,0.318341973,0.24839011,0.3253917,0.294126712,0.282109226,0.324396229,0.372260008,0.337763491,0.390241083,0.346129534,0.287392726,0.299685939,0.294348571,0.335950156,0.314449331
10,2,500,94,158,Skew,gammaN.model,1,0.98,0.542099834,0.132759293,0.086901687,0.99,0.033,0,0.009209672,0.011120835,0.097877552,0.04820872,0.166909857,0.081707874,0.049812393,0.037090715,0.030016847,0.025879318,0.022217726,0.019932106,0.01777,0.017300206,0.236837869,0.229827774,0.227090178,0.224280825,0.217183305,0.224999527,0.225024463,0.231036141,0.243637055,0.247498655,0.223402774,0.211978507,0.206650025,-0.001742827,-0.001362327,0.003548556,0.00407821,0.007355197,0.001278147,-0.000392655,0.000272852,-0.000168375,0.0007575,0.00123514,-0.000837703,-0.000100427,-0.000529087,-0.084071494,-0.07186353,-0.075256635,-0.069487127,-0.079307066,-0.067192887,-0.074953164,-0.075583578,-0.081653164,-0.06347821,-0.075430983,-0.074397049,-0.075564138,-0.038279958,-0.049162207,-0.072252853,-0.072783951,-0.043107774,-0.065349652,-0.032659647,-0.04948478,-0.07604211,-0.082575641,-0.076947737,-0.081206414,-0.038746153,-0.034876675,-0.095191395,-0.101740958,-0.115001069,-0.114766284,-0.077052179,-0.125000505,-0.122151513,-0.116261992,-0.141827171,-0.13764832,-0.142322918,-0.117822018,-0.126083678
10,2,500,94,158,Skew,gammaN.s,1,0.99,0.494224455,0.165186692,0.10434504,0.971,0.016,0,0.009323218,0.011269071,0.107742468,0.053579103,0.179728513,0.089282036,0.053227646,0.039778326,0.032329075,0.027794413,0.024181411,0.021534663,0.019310634,0.01892991,0.301680187,0.29891523,0.29115885,0.28637149,0.283601689,0.283241133,0.290641336,0.293959354,0.30348162,0.301335267,0.284742139,0.280807575,0.272094333,-0.00107183,-0.000612831,0.002444518,0.003564136,0.009409717,-0.00083554,-0.000845102,0.000128173,-0.000500513,0.001015612,0.001359883,-0.000643884,-0.000202394,-0.000453889,-0.165294978,-0.154075258,-0.159375374,-0.153139673,-0.161968236,-0.150585642,-0.160502542,-0.157769524,-0.160503466,-0.147032532,-0.154442891,-0.154855397,-0.155437336,-0.044459263,-0.050863293,-0.106793133,-0.117690797,-0.069451164,-0.098242792,-0.052808053,-0.069400763,-0.097470569,-0.103528197,-0.109969977,-0.109071981,-0.071834882,-0.073477426,-0.096806121,-0.143019358,-0.118032718,-0.119891048,-0.077410443,-0.122614231,-0.125937123,-0.120415073,-0.13567644,-0.139098433,-0.155435361,-0.146455812,-0.141461614
10,2,500,94,158,Skew,ridgeI,1,0.91,2.335196469,0.344631367,0.244891111,1,0.569,0.436,0.015694444,0.016250215,0.10120714,0.049096996,0.186965281,0.090746469,0.060280859,0.046848222,0.041848224,0.037886035,0.036508975,0.032450136,0.034480778,0.032960355,0.618717886,0.61665312,0.627010383,0.620875252,0.638219494,0.651475111,0.652534973,0.681548977,0.757318515,0.761088172,0.650324028,0.615228089,0.630828768,-0.012852623,-0.01237481,0.010432223,-0.000569434,0.007264041,0.011789161,0.011190694,0.011486731,0.011019823,0.011975771,0.012666831,0.009282202,0.010809175,0.009815363,-0.369410035,-0.369206633,-0.371162358,-0.366783379,-0.372550313,-0.37195093,-0.366878784,-0.367858365,-0.389851094,-0.376979759,-0.383372791,-0.369231578,-0.376554479,-0.237479616,-0.230103729,-0.186603441,-0.190143237,-0.251601717,-0.273184061,-0.257902167,-0.244050331,-0.278191788,-0.264362627,-0.273960393,-0.233825813,-0.282805402,-0.246034492,-0.22238116,-0.234834523,-0.259618738,-0.241640739,-0.210685379,-0.235126486,-0.229638814,-0.248874651,-0.218898992,-0.207905964,-0.278300435,-0.285496852,-0.288408456
10,2,500,94,158,Skew,ridgeD,1,0.01,0.133256367,0.352634305,0.162757326,0,0.34,0.162,0.013508801,0.014702796,0.100816147,0.047719617,0.174473081,0.082352668,0.05599667,0.04123167,0.035624207,0.031493875,0.027561655,0.02611292,0.025861105,0.024877843,0.470878197,0.444879598,0.430551399,0.472304381,0.61453874,0.681215096,0.79484031,0.917575105,1.173910549,1.296414994,0.508631121,0.500968366,0.512085313,-0.010251022,-0.010380609,0.014349556,0.007169508,0.007702201,0.00803106,0.00334139,0.002521211,0.002884406,0.002035467,0.00295652,-6.16E-07,0.001382494,0.000155862,-0.299747604,-0.284341875,-0.258004468,-0.245162499,-0.26833568,-0.24096671,-0.216415403,-0.179197227,-0.23800201,-0.138856327,-0.320677113,-0.316888501,-0.324043698,-0.18815452,-0.184199973,-0.145698657,-0.134642442,-0.171696971,-0.167758189,-0.179989398,-0.129730816,-0.160327986,-0.154539452,-0.119731137,-0.12423302,-0.152614552,-0.123988276,-0.170182614,-0.189688425,-0.189357892,-0.146243205,-0.158324385,-0.125257335,-0.132540102,-0.13904847,-0.113242767,-0.161666231,-0.229508165,-0.247740183,-0.254342624
10,2,500,94,158,Skew,gls.model,1,1,0.62682546,0.159017696,0.483084039,0.995,0.028,0,0.009501356,0.01143028,0.109994897,0.055593716,0.195746511,0.097540527,0.057754497,0.043550898,0.035525093,0.030412909,0.025536741,0.023064303,0.020673219,0.019720849,0.303570646,0.282042249,0.260041679,0.265309973,0.241033435,0.253761565,0.25951416,0.274585563,0.356481294,0.282722555,0.283680276,0.26385342,0.23083519,-0.000504019,-5.15E-05,0.000616518,0.003004122,0.009580411,0.0001713,-0.002149657,0.000216097,-0.000210414,0.000783334,0.001092069,-0.001470455,-0.000299092,-0.00045183,-0.018013884,-0.007340959,-0.009885646,7.80E-06,-0.016107179,-0.001154543,-0.010391393,-0.008100114,-0.007552696,-0.002478248,-0.005200626,-0.006713288,-0.009674589,-0.026770235,-0.025072152,-0.286412134,-0.318795461,-0.310969323,-0.335128361,-0.286026127,-0.307084173,-0.328047385,-0.340279402,-0.318024353,-0.317551878,-0.295972999,-0.286750435,-0.702368574,-0.714613537,-0.712874367,-0.73171272,-0.709239661,-0.723673289,-0.721256592,-0.721264439,-0.764737183,-0.66476662,-0.758329072,-0.613096954,-0.722451629
10,2,500,94,158,Skew,gls.s,1,1,0.542272672,0.166128187,0.434461062,0.986,0.013,0,0.009453822,0.011401883,0.110820602,0.05531021,0.193143883,0.095339126,0.056076856,0.041871813,0.034602619,0.029346569,0.025835355,0.022684652,0.020320053,0.020012757,0.301301373,0.30411918,0.28679954,0.2862897,0.278063866,0.278413797,0.287109487,0.291931109,0.310475923,0.301197141,0.284471944,0.2811254,0.267942385,-0.000531872,-4.90E-05,0.00185824,0.003295134,0.011469045,-0.001577849,-0.001285103,0.000162629,-0.000446946,0.000976154,0.001351508,-0.000866634,-0.000305905,-0.000396195,-0.151190881,-0.139305753,-0.145470745,-0.137539944,-0.147807663,-0.135991905,-0.145950357,-0.14250422,-0.143774839,-0.133307101,-0.138782602,-0.139781093,-0.140702229,-0.037353585,-0.03856306,-0.243595039,-0.268221587,-0.27675191,-0.294935532,-0.240479104,-0.254013719,-0.285148454,-0.292248415,-0.302897026,-0.282582545,-0.258016064,-0.270752996,-0.599576257,-0.663812036,-0.652112946,-0.677721816,-0.65457669,-0.671920803,-0.662690282,-0.656989069,-0.653574067,-0.606143803,-0.6861656,-0.522722199,-0.676884063
10,2,500,94,158,Skew,ls,0.353,1,344.4584593,4.563125985,0.9402012,1,0.674220963,0.218130312,0.01455915,0.016896363,0.111911345,0.05432443,2.248293584,1.720178818,1.321851594,1.31674427,1.24550687,1.193866072,1.15740637,1.118424569,1.099512695,1.044242801,92.20097446,2.982955724,2.045199707,1.857255811,1.622904681,1.520346597,1.434800937,1.441050718,1.338668159,1.319738382,0.336996255,0.79823037,0.641560881,0.000440953,-0.000950442,-0.003891451,0.004017059,8.392588873,7.155891018,6.018365857,6.536459175,5.752094981,5.743218726,5.84784335,5.085190301,5.55075898,4.971359133,-1.030796665,-3.177372349,-6.207713985,-10.93529903,-15.53426896,-22.80112098,-31.44740775,-36.5326367,-47.99528858,-53.10612902,-0.14354297,-0.375464845,-0.316171684,-0.565888947,-0.457296155,-0.888988459,-0.775172093,-0.993387673,-0.992906293,-0.992625455,-0.992110055,-0.991808635,-0.990908239,-0.991113888,-0.99109759,-0.990574121,-0.989823667,-0.989546348,-0.990322579,-0.991724774,-0.991878735,-0.99115924,-0.990557754,-0.990803433,-0.991105839,-0.989917572,-0.989743844,-0.980289662,-0.949001358,-0.945679996
10,2,500,94,158,Skew,wls,1,0,0.479270871,0.485533696,0.399628929,0.982,0.982,0.982,0.018571632,0.019659885,0.125779773,0.06188943,0.209024807,0.096647158,0.062706671,0.047174816,0.036426658,0.032770938,0.02873095,0.02298476,0.025534877,0.020575158,0.955415291,0.950607584,0.974656654,0.965839889,0.991482961,0.985406023,0.962761434,0.978376854,0.963820041,0.947745047,0.865805924,0.843652684,0.915361899,-0.015796174,-0.01589354,0.035888082,0.01820707,0.008415788,0.008863448,0.006836145,0.005461151,0.004938055,0.003773888,0.002456011,0.00121328,-1.01E-05,0.00050538,-0.482177566,-0.482213583,-0.488686016,-0.486720523,-0.494149506,-0.492373544,-0.485823195,-0.489330595,-0.484944793,-0.479445983,-0.455620034,-0.449428405,-0.471477837,-0.387394733,-0.392212816,-0.350849967,-0.357771042,-0.406733352,-0.39824207,-0.41365289,-0.428147255,-0.418833729,-0.447656826,-0.451511789,-0.39554806,-0.482679873,-0.37643154,-0.373910359,-0.355015159,-0.389456394,-0.396265481,-0.362787479,-0.370906592,-0.407996656,-0.404847718,-0.390032248,-0.377694866,-0.422098102,-0.413117584,-0.418186516
10,2,500,94,158,Skew,fites,1,NA,0.193643391,0.159099537,0.148323296,0.995,0.046,0,0.009501065,0.011430427,0.110000632,0.055593302,0.195754671,0.097537336,0.05775685,0.04354748,0.035526709,0.030413522,0.025538019,0.023063436,0.020673511,0.019718225,0.303923908,0.282104948,0.260256856,0.265947637,0.240863293,0.254257642,0.259850467,0.274513124,0.356188575,0.283327795,0.283730114,0.263826611,0.23084134,-0.000501436,-5.11E-05,0.000614277,0.003004507,0.009578763,0.000177277,-0.002150481,0.000215975,-0.000210701,0.000785404,0.001091758,-0.001469747,-0.000298837,-0.0004523,-0.016127667,-0.00529322,-0.007759893,0.002008447,-0.014232574,0.000917102,-0.008458326,-0.006014959,-0.005369939,-0.000536783,-0.005372781,-0.006606703,-0.009699008,-0.02941741,-0.02716727,-0.088692939,-0.108229475,-0.092736649,-0.122408076,-0.073287886,-0.0936928,-0.127612663,-0.130317489,-0.111453849,-0.112747855,-0.079558518,-0.056948789,-0.252927432,-0.216936379,-0.179710365,-0.192318026,-0.130397061,-0.171339196,-0.192721906,-0.202546781,-0.357609668,-0.186632073,-0.263592796,-0.232331533,-0.171394103
10,2,500,94,158,Skew,fiteu,1,NA,0.193643391,0.159099537,0.256686938,0.995,0.273,0.002,0.009501065,0.011430427,0.110000632,0.055593302,0.195754671,0.097537336,0.05775685,0.04354748,0.035526709,0.030413522,0.025538019,0.023063436,0.020673511,0.019718225,0.303923908,0.282104948,0.260256856,0.265947637,0.240863293,0.254257642,0.259850467,0.274513124,0.356188575,0.283327795,0.283730114,0.263826611,0.23084134,-0.000501436,-5.11E-05,0.000614277,0.003004507,0.009578763,0.000177277,-0.002150481,0.000215975,-0.000210701,0.000785404,0.001091758,-0.001469747,-0.000298837,-0.0004523,-0.016127667,-0.00529322,-0.007759893,0.002008447,-0.014232574,0.000917102,-0.008458326,-0.006014959,-0.005369939,-0.000536783,-0.005372781,-0.006606703,-0.009699008,-0.044675272,-0.042904071,-0.218034473,-0.238129116,-0.170605864,-0.197402305,-0.149810676,-0.172428693,-0.199847968,-0.205944264,-0.180629578,-0.191371802,-0.159181589,-0.136803955,-0.391757015,-0.350432472,-0.330827972,-0.339492441,-0.284084596,-0.317544077,-0.339839192,-0.346957272,-0.483118612,-0.323905584,-0.412324041,-0.377198836,-0.325295584
10,2,500,94,158,Skew,fitos,1,NA,0.193643391,0.159099537,0.105001123,0.995,0.085,0.01,0.009501065,0.011430427,0.110000632,0.055593302,0.195754671,0.097537336,0.05775685,0.04354748,0.035526709,0.030413522,0.025538019,0.023063436,0.020673511,0.019718225,0.303923908,0.282104948,0.260256856,0.265947637,0.240863293,0.254257642,0.259850467,0.274513124,0.356188575,0.283327795,0.283730114,0.263826611,0.23084134,-0.000501436,-5.11E-05,0.000614277,0.003004507,0.009578763,0.000177277,-0.002150481,0.000215975,-0.000210701,0.000785404,0.001091758,-0.001469747,-0.000298837,-0.0004523,-0.016127667,-0.00529322,-0.007759893,0.002008447,-0.014232574,0.000917102,-0.008458326,-0.006014959,-0.005369939,-0.000536783,-0.005372781,-0.006606703,-0.009699008,0.001794713,0.007509229,0.242829474,0.224814688,0.157105487,0.12378875,0.188043664,0.181501659,0.130316032,0.126124916,0.13568494,0.14659483,0.18755439,0.206843762,-0.017536645,-0.005288784,0.089531854,0.050715912,0.11906141,0.06942615,0.040625855,0.052447212,-0.150611943,0.038645204,-0.033860817,0.026551649,0.080220342
