p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.beta1,RMSE.beta2,RMSE.gamma1,RMSE.gamma2,RMSE.gamma3,RMSE.gamma4,RMSE.gamma5,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.psi44,RMSE.psi55,RMSE.phi11,RMSE.phi12,RMSE.phi22,BIAS.alpha1,BIAS.alpha2,BIAS.beta1,BIAS.beta2,BIAS.gamma1,BIAS.gamma2,BIAS.gamma3,BIAS.gamma4,BIAS.gamma5,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.psi44,BIAS.psi55,BIAS.phi11,BIAS.phi12,BIAS.phi22,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.beta1,SE BIAS.beta2,SE BIAS.gamma1,SE BIAS.gamma2,SE BIAS.gamma3,SE BIAS.gamma4,SE BIAS.gamma5,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.psi44,SE BIAS.psi55,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi22
5,2,500,39,38,Elliptical,wls,1,0,0.084074579,0.16405033,0.137291016,0.108,0.108,0.108,0.009468953,0.01137836,0.113349935,0.052150403,0.200856998,0.085247552,0.059751258,0.04543001,0.046364447,0.285917061,0.267070686,0.254283742,0.275666625,0.310035241,0.248608148,0.27743545,0.245840737,0.000642312,-0.000164,-0.000792744,-0.002295765,0.001798372,0.00257334,0.001644152,0.001251256,0.002331185,-0.187381236,-0.188917827,-0.181902187,-0.187687194,-0.182065821,-0.180789197,-0.184135848,-0.181222301,-0.105926379,-0.092645344,-0.149403499,-0.094513898,-0.104058486,-0.084827696,-0.155084407,-0.09630717,-0.126021582,-0.13599925,-0.180392535,-0.189925296,-0.178383586,-0.133386529,-0.17356841,-0.172279487,-0.161223715
5,2,500,39,38,Elliptical,fites,1,NA,0.193643391,0.117686837,0.06861251,0.891,0.042,0.007,0.009705852,0.011655323,0.124914166,0.056932173,0.222355872,0.097488622,0.065935343,0.05089502,0.050975806,0.187930366,0.138167787,0.137019834,0.16620493,0.245716937,0.132324506,0.181584305,0.120869395,0.000670904,0.000186434,0.001744984,0.000649305,-0.001192727,0.005678618,0.002589249,0.002093575,0.000771647,-0.011373442,-0.01013768,-0.004912969,-0.00833191,-0.020353214,-0.00743022,-0.007066833,-0.012485305,-0.017344006,-0.003310911,-0.083225107,-0.019462607,-0.041102735,-0.060064833,-0.086260432,-0.047638778,-0.060375685,-0.069136931,-0.060218351,-0.109003478,-0.107155313,-0.094604503,-0.121552306,-0.103099538,-0.082857151
5,2,500,39,38,Elliptical,fiteu,1,NA,0.193643391,0.117686837,0.14231721,0.891,0.089,0.016,0.009705852,0.011655323,0.124914166,0.056932173,0.222355872,0.097488622,0.065935343,0.05089502,0.050975806,0.187930366,0.138167787,0.137019834,0.16620493,0.245716937,0.132324506,0.181584305,0.120869395,0.000670904,0.000186434,0.001744984,0.000649305,-0.001192727,0.005678618,0.002589249,0.002093575,0.000771647,-0.011373442,-0.01013768,-0.004912969,-0.00833191,-0.020353214,-0.00743022,-0.007066833,-0.012485305,-0.02271562,-0.008974315,-0.18422944,-0.123437956,-0.087147071,-0.11038553,-0.143608083,-0.107195512,-0.111073232,-0.159562621,-0.15946152,-0.2101524,-0.196175753,-0.165765089,-0.226134396,-0.214687466,-0.188686572
5,2,500,39,38,Elliptical,fitos,1,NA,0.193643391,0.117686837,0.074388535,0.891,0.074,0.015,0.009705852,0.011655323,0.124914166,0.056932173,0.222355872,0.097488622,0.065935343,0.05089502,0.050975806,0.187930366,0.138167787,0.137019834,0.16620493,0.245716937,0.132324506,0.181584305,0.120869395,0.000670904,0.000186434,0.001744984,0.000649305,-0.001192727,0.005678618,0.002589249,0.002093575,0.000771647,-0.011373442,-0.01013768,-0.004912969,-0.00833191,-0.020353214,-0.00743022,-0.007066833,-0.012485305,-0.004024915,0.009622168,0.10269928,0.171651355,0.090714804,0.07915049,0.060773563,0.102625508,0.071426293,0.080158467,0.108104708,0.066018341,0.046263326,0.028639566,0.056134692,0.091203945,0.095393679
5,2,500,39,38,Skew,gammaN.model,0.999,0.92,0.122335788,0.146049992,0.079144599,0.686686687,0.031031031,0.007007007,0.009620878,0.011276296,0.098599268,0.047790097,0.186153122,0.082232735,0.051051511,0.0429467,0.042133259,0.255049373,0.239225092,0.225637806,0.260302766,0.289367833,0.225040161,0.205857702,0.21056526,-0.002103345,-0.001821359,-0.003676485,-0.000831268,-0.002175953,0.003653264,0.000665475,-0.000260764,0.002888941,-0.085631359,-0.08219735,-0.086628767,-0.09461768,-0.076178182,-0.077501339,-0.075583343,-0.081310977,-0.046776385,-0.017765195,-0.044212445,-0.032026443,-0.051500986,-0.062183032,-0.027000545,-0.078931674,-0.055160269,-0.088497895,-0.137544599,-0.091855517,-0.162039829,-0.116899051,-0.137912341,-0.074993689,-0.120158295
5,2,500,39,38,Skew,gammaN.s,1,0.92,0.107605305,0.157315918,0.084530209,0.496,0.023,0.006,0.009607243,0.011289271,0.102904837,0.050212216,0.190274485,0.08482394,0.052562653,0.043881165,0.043349474,0.272651355,0.262904705,0.247555622,0.286731555,0.304306689,0.245148773,0.233722557,0.232444057,-0.001867695,-0.001558093,-0.003169197,-0.001449199,-0.001114394,0.003822203,0.001251196,-0.000494326,0.002591429,-0.114758339,-0.115134205,-0.11881098,-0.127197221,-0.101373942,-0.108389001,-0.113962794,-0.111998923,-0.047037479,-0.018831981,-0.065248208,-0.056478408,-0.053776713,-0.074152856,-0.036919881,-0.079432988,-0.063658156,-0.079024831,-0.142797214,-0.085956782,-0.172557303,-0.112507508,-0.141041268,-0.083989209,-0.123602764
5,2,500,39,38,Skew,ridgeI,1,0.98,1.974611881,0.196464235,0.097128705,1,0.093,0.046,0.011022022,0.012423279,0.102974631,0.049866163,0.203666445,0.093723744,0.064993227,0.064627399,0.063808424,0.332996825,0.3187061,0.322660868,0.361041241,0.412056495,0.321945896,0.306956205,0.29642303,-0.005831713,-0.00521878,-0.01049283,-0.006201152,0.006914163,0.010581925,0.007211983,0.010354545,0.012522804,-0.186756235,-0.191218546,-0.193573625,-0.194636005,-0.176753913,-0.200056965,-0.191707122,-0.183480803,-0.091703332,-0.064172732,-0.064346836,-0.029646465,-0.088319283,-0.093860721,-0.047180458,-0.1046776,-0.059813482,-0.128338219,-0.119635466,-0.076970712,-0.117016433,-0.100916621,-0.165757246,-0.140721619,-0.158110764
5,2,500,39,38,Skew,ridgeD,1,0.01,0.051610513,0.220063415,0.107879558,0,0.084,0.059,0.011170805,0.012304502,0.101944987,0.049491682,0.191210231,0.085821159,0.058479483,0.048980717,0.048029508,0.341657779,0.323830185,0.36448467,0.46317964,0.667239696,0.332795299,0.320667053,0.319790656,-0.006172145,-0.005622194,0.002136153,0.002031338,0.00696059,0.004569886,-1.91E-06,0.003195641,0.003977421,-0.195573846,-0.190511823,-0.178389381,-0.173952194,-0.157452775,-0.204499378,-0.200023713,-0.204067341,-0.112458889,-0.077273378,-0.057366809,-0.037173367,-0.090921734,-0.09351642,-0.110834759,-0.099568548,-0.071347744,-0.11666219,-0.138750114,-0.116639854,-0.094253279,-0.098688411,-0.201468135,-0.164548174,-0.152480681
5,2,500,39,38,Skew,gls.model,1,1,0.150777964,0.176919644,0.446073575,0.792,0.035,0.002,0.009683948,0.01165245,0.112006813,0.060022317,0.220556319,0.099616677,0.060292282,0.050145395,0.049064941,0.323759801,0.300994511,0.272699935,0.334895934,0.387408226,0.245580295,0.23305967,0.236194439,-0.000468062,-0.000236165,-0.005411946,-0.001025605,-0.003529348,0.001860485,0.00103509,-0.001992086,0.002140428,-0.015796446,-0.004762627,-0.006828873,-0.021779075,-0.017191914,-0.008542697,-0.003064154,-0.010060423,-0.01831087,-0.003954068,-0.275029695,-0.342677784,-0.316913915,-0.348608797,-0.299366577,-0.320683751,-0.313300815,-0.641004641,-0.722254267,-0.712826267,-0.706595059,-0.611869245,-0.701833679,-0.543495754,-0.70452559
5,2,500,39,38,Skew,gls.s,1,1,0.140113291,0.170622975,0.414153438,0.763,0.024,0.003,0.009676219,0.011605173,0.111595228,0.057766614,0.217836435,0.097940301,0.059242926,0.049499941,0.048424032,0.292507764,0.289702624,0.257275288,0.316942232,0.367889361,0.246167823,0.231716073,0.234802542,-0.000477888,-0.000195749,-0.005077816,-0.002177016,-0.002794275,0.003213965,0.00148039,-0.001800318,0.002016928,-0.07830861,-0.06905414,-0.072995453,-0.085155275,-0.064813844,-0.068732805,-0.075978589,-0.070774975,-0.023094449,-0.005470663,-0.249321988,-0.293711484,-0.291668145,-0.322737416,-0.271235963,-0.295760833,-0.286738881,-0.568034162,-0.689737012,-0.667869969,-0.663119149,-0.572305262,-0.677823137,-0.486691687,-0.675288252
5,2,500,39,38,Skew,ls,0.734,1,65.83130839,3.024265666,0.905496934,1,0.41280654,0.235694823,0.011796655,0.014280953,0.118077631,0.058910791,2.117874917,2.951016884,1.658054988,1.412730895,1.469704824,1.758102077,29.68455312,3.877196015,2.672057872,2.677697745,0.259688653,0.33953277,0.331239523,0.000166334,-0.000837963,-0.009814756,-0.002920483,3.171782173,1.802789788,2.593321542,2.469494969,2.20015295,-0.4023851,-0.901012057,-2.458642748,-4.299799295,-6.023992115,-0.06173026,-0.135891845,-0.122208914,-0.636912402,-0.372096366,-0.894239945,-0.794301645,-0.980940682,-0.990114895,-0.984883742,-0.986263081,-0.984759972,-0.977170523,-0.987050595,-0.983702394,-0.985660446,-0.984443835,-0.978793839,-0.935729967,-0.936383545
5,2,500,39,38,Skew,wls,1,0,0.084543108,0.232909768,0.152469161,0.099,0.099,0.099,0.012872899,0.013691272,0.107955825,0.051850749,0.194993206,0.085996246,0.059833005,0.044581851,0.043082654,0.439125425,0.42477297,0.416236039,0.425922376,0.440513036,0.402841801,0.395617507,0.399579195,-0.008649989,-0.007964133,0.011853812,0.006949062,0.015110147,0.008201568,0.002887287,0.003542748,0.002121812,-0.272897379,-0.27564435,-0.275630254,-0.274281979,-0.258544945,-0.25471443,-0.253336479,-0.260722603,-0.155396057,-0.121677251,-0.115533123,-0.088203277,-0.129344649,-0.137633597,-0.204334524,-0.139716471,-0.104878179,-0.139807771,-0.185239922,-0.156366601,-0.167190812,-0.158204384,-0.222664134,-0.200166072,-0.165618921
5,2,500,39,38,Skew,fites,1,NA,0.193643391,0.176952326,0.148519985,0.807,0.044,0.004,0.009683905,0.011653572,0.112008928,0.060022396,0.220553094,0.099616572,0.060296506,0.050146126,0.049061574,0.323889522,0.30099915,0.272605014,0.335335301,0.387426237,0.245678598,0.232961019,0.236252022,-0.00046646,-0.000235699,-0.00541335,-0.001025005,-0.003530233,0.001859928,0.001035794,-0.00199175,0.002142786,-0.013772938,-0.002811043,-0.004741692,-0.019638236,-0.015337093,-0.008829873,-0.002687223,-0.010254476,-0.021980584,-0.008485736,-0.068478488,-0.133753355,-0.110025946,-0.139521607,-0.074812507,-0.126136831,-0.108912713,-0.233353197,-0.252141468,-0.19630186,-0.303583166,-0.282768627,-0.160604275,-0.12585617,-0.178123215
5,2,500,39,38,Skew,fiteu,1,NA,0.193643391,0.176952326,0.197951808,0.807,0.075,0.006,0.009683905,0.011653572,0.112008928,0.060022396,0.220553094,0.099616572,0.060296506,0.050146126,0.049061574,0.323889522,0.30099915,0.272605014,0.335335301,0.387426237,0.245678598,0.232961019,0.236252022,-0.00046646,-0.000235699,-0.00541335,-0.001025005,-0.003530233,0.001859928,0.001035794,-0.00199175,0.002142786,-0.013772938,-0.002811043,-0.004741692,-0.019638236,-0.015337093,-0.008829873,-0.002687223,-0.010254476,-0.027084482,-0.013395648,-0.134760004,-0.202736905,-0.139067583,-0.174012292,-0.113157703,-0.158870431,-0.138663554,-0.297890343,-0.314284856,-0.268925039,-0.361673701,-0.324561997,-0.230934419,-0.21650458,-0.248657207
5,2,500,39,38,Skew,fitos,1,NA,0.193643391,0.176952326,0.071536013,0.807,0.098,0.015,0.009683905,0.011653572,0.112008928,0.060022396,0.220553094,0.099616572,0.060296506,0.050146126,0.049061574,0.323889522,0.30099915,0.272605014,0.335335301,0.387426237,0.245678598,0.232961019,0.236252022,-0.00046646,-0.000235699,-0.00541335,-0.001025005,-0.003530233,0.001859928,0.001035794,-0.00199175,0.002142786,-0.013772938,-0.002811043,-0.004741692,-0.019638236,-0.015337093,-0.008829873,-0.002687223,-0.010254476,-0.012365242,0.002632426,0.08305345,0.011124824,-0.010908766,-0.03313929,0.04445664,-0.020548681,-0.013595531,-0.130181519,-0.163814624,-0.090511824,-0.220668018,-0.217015291,-0.064799801,0.015900384,-0.08139591
5,2,1000,39,38,Norm,gammaN.model,1,1,0.038333822,0.052130537,0.017861383,0.058,0.058,0.053,0.00673199,0.008011631,0.055607526,0.027349595,0.103113807,0.044748248,0.03019727,0.023684984,0.023820482,0.083558263,0.060897128,0.057697295,0.071212813,0.11164324,0.053256092,0.076087612,0.048601148,0.000453906,-0.000102926,-0.000459444,-0.000499037,-0.000695061,0.001842088,0.000388356,-0.000497758,-0.000683264,-0.005089026,-0.002296422,-0.003666955,-0.005320143,-0.00161874,-0.003643045,-0.003140017,-0.004009858,0.007623909,0.033259631,0.017199435,0.011409268,0.023074575,0.024017566,-0.015739789,0.016001831,0.001612627,-0.003121523,-0.019516932,-0.031383458,-0.017990195,-0.036158281,-0.022122288,0.00228977,0.021122439
5,2,1000,39,38,Norm,gammaN.s,1,1,0.038059107,0.053937158,0.016655699,0.052,0.055,0.052,0.006745335,0.008025777,0.056411371,0.02781884,0.103852891,0.045181563,0.030571247,0.02400069,0.023901364,0.086824662,0.063938618,0.061550123,0.074462868,0.112697783,0.057309259,0.080679421,0.05295987,0.00045579,-9.88E-05,-7.03E-05,-0.000443136,-0.001140422,0.001777003,0.000402754,-0.000412529,-0.000782626,-0.019673193,-0.017638217,-0.018864995,-0.021191683,-0.014117893,-0.01863296,-0.021300466,-0.019079299,0.004365803,0.030104133,0.01079725,0.002665909,0.023177828,0.020200482,-0.022266501,0.008487796,0.005062434,-0.006246343,-0.01881315,-0.037784115,-0.011345708,-0.030067482,-0.03098373,-0.008497777,0.01228044
5,2,1000,39,38,Norm,ridgeI,1,0.35,0.057820407,0.055121609,0.050302651,0.603,0.088,0.087,0.006909415,0.008244221,0.057457112,0.028459977,0.107130445,0.046012764,0.031214063,0.024418521,0.024646305,0.088106121,0.065094173,0.063092686,0.076684534,0.116308362,0.057924807,0.082166869,0.053196976,0.000506845,-2.37E-05,-0.000921436,-0.000778537,-0.000547235,0.001875646,0.00055244,4.66E-06,-0.000361695,-0.020145326,-0.016805355,-0.018149007,-0.020229044,-0.012500784,-0.01812954,-0.020663487,-0.018126278,-0.039286435,-0.017655775,-0.034292682,-0.045976533,-0.034278646,-0.024359602,-0.069141031,-0.033509508,-0.049927798,-0.046129594,-0.068567975,-0.090821202,-0.066014812,-0.077974252,-0.072989851,-0.057164698,-0.027054674
5,2,1000,39,38,Norm,ridgeD,1,0,0.040272749,0.055290108,0.05427152,0.092,0.092,0.092,0.006927924,0.008269301,0.057577099,0.028550095,0.107686637,0.046112368,0.031353802,0.024641367,0.024681423,0.088397196,0.065477603,0.063529695,0.076724265,0.115150265,0.058231214,0.082825922,0.053795663,0.000517974,-3.60E-05,-0.000143218,-0.000164315,-0.000418911,0.001933616,0.000588433,-3.71E-05,-0.000454617,-0.020291219,-0.017407949,-0.019195554,-0.021387241,-0.013563609,-0.018467844,-0.021571848,-0.019031222,-0.042435832,-0.021557582,-0.037072001,-0.050012476,-0.039301669,-0.026464096,-0.073816458,-0.044510471,-0.053515234,-0.049610726,-0.071933458,-0.09468073,-0.069391211,-0.076974436,-0.076468284,-0.06177023,-0.033100938
5,2,1000,39,38,Norm,gls.model,1,1,0.038333822,0.052130537,0.017861383,0.058,0.058,0.053,0.00673199,0.008011631,0.055607526,0.027349595,0.103113807,0.044748248,0.03019727,0.023684984,0.023820482,0.083558263,0.060897128,0.057697295,0.071212813,0.11164324,0.053256092,0.076087612,0.048601148,0.000453906,-0.000102926,-0.000459444,-0.000499037,-0.000695061,0.001842088,0.000388356,-0.000497758,-0.000683264,-0.005089026,-0.002296422,-0.003666955,-0.005320143,-0.00161874,-0.003643045,-0.003140017,-0.004009858,0.007623909,0.033259631,0.017199435,0.011409268,0.023074575,0.024017566,-0.015739789,0.016001831,0.001612627,-0.003121523,-0.019516932,-0.031383458,-0.017990195,-0.036158281,-0.022122288,0.00228977,0.021122439
5,2,1000,39,38,Norm,gls.s,1,1,0.038059107,0.053937158,0.016655699,0.052,0.055,0.052,0.006745335,0.008025777,0.056411371,0.02781884,0.103852891,0.045181563,0.030571247,0.02400069,0.023901364,0.086824662,0.063938618,0.061550123,0.074462868,0.112697783,0.057309259,0.080679421,0.05295987,0.00045579,-9.88E-05,-7.03E-05,-0.000443136,-0.001140422,0.001777003,0.000402754,-0.000412529,-0.000782626,-0.019673193,-0.017638217,-0.018864995,-0.021191683,-0.014117893,-0.01863296,-0.021300466,-0.019079299,0.004365803,0.030104133,0.01079725,0.002665909,0.023177828,0.020200482,-0.022266501,0.008487796,0.005062434,-0.006246343,-0.01881315,-0.037784115,-0.011345708,-0.030067482,-0.03098373,-0.008497777,0.01228044
5,2,1000,39,38,Norm,ls,0.989,1,33.17612899,1.646573928,0.890574971,1,0.377148635,0.201213347,0.006961343,0.008402367,0.057658539,0.029761089,0.813791425,1.093474982,0.675035351,0.784143935,0.725509966,0.295491602,1.205414462,3.442675802,13.87865569,4.737272651,0.059455146,0.108209211,0.069843209,0.000418871,7.16E-06,-0.001373363,-0.000196848,0.828304473,0.743700924,0.645608886,0.633754683,0.620638593,-0.14802531,-0.353778566,-0.664843369,-1.173328757,-1.716736369,-0.011114815,-0.041764978,-0.023103028,-0.675428027,-0.37650841,-0.857468778,-0.731307293,-0.987327985,-0.990080407,-0.987620367,-0.988687554,-0.987696749,-0.97678607,-0.985218086,-0.984040086,-0.986942846,-0.985968353,-0.943088059,-0.877495918,-0.818109522
5,2,1000,39,38,Norm,wls,1,0,0.040272749,0.055290108,0.05427152,0.092,0.092,0.092,0.006927924,0.008269301,0.057577099,0.028550095,0.107686637,0.046112368,0.031353802,0.024641367,0.024681423,0.088397196,0.065477603,0.063529695,0.076724265,0.115150265,0.058231214,0.082825922,0.053795663,0.000517974,-3.60E-05,-0.000143218,-0.000164315,-0.000418911,0.001933616,0.000588433,-3.71E-05,-0.000454617,-0.020291219,-0.017407949,-0.019195554,-0.021387241,-0.013563609,-0.018467844,-0.021571848,-0.019031222,-0.042435832,-0.021557582,-0.037072001,-0.050012476,-0.039301669,-0.026464096,-0.073816458,-0.044510471,-0.053515234,-0.049610726,-0.071933458,-0.09468073,-0.069391211,-0.076974436,-0.076468284,-0.06177023,-0.033100938
5,2,1000,39,38,Norm,fites,1,NA,0.193643391,0.052116254,0.01806767,0.061,0.062,0.057,0.006731934,0.008011533,0.055607731,0.027349195,0.103115505,0.04474978,0.030197249,0.023684038,0.023820061,0.083597234,0.060819156,0.057581667,0.071174416,0.111572331,0.053271389,0.076082054,0.048611035,0.000453889,-0.000102815,-0.000458897,-0.000498704,-0.000693047,0.001843311,0.000388986,-0.000497373,-0.000682287,-0.004078102,-0.001228621,-0.002746004,-0.004304331,-0.000570061,-0.003794945,-0.002934891,-0.004112896,0.007117778,0.032745092,0.01542148,0.009937072,0.021384223,0.022988709,-0.019044225,0.013897075,-0.000473678,-0.006884534,-0.022200405,-0.031899678,-0.021197673,-0.036708766,-0.025299213,-0.000509656,0.01944114
5,2,1000,39,38,Norm,fiteu,1,NA,0.193643391,0.052116254,0.018884767,0.061,0.061,0.057,0.006731934,0.008011533,0.055607731,0.027349195,0.103115505,0.04474978,0.030197249,0.023684038,0.023820061,0.083597234,0.060819156,0.057581667,0.071174416,0.111572331,0.053271389,0.076082054,0.048611035,0.000453889,-0.000102815,-0.000458897,-0.000498704,-0.000693047,0.001843311,0.000388986,-0.000497373,-0.000682287,-0.004078102,-0.001228621,-0.002746004,-0.004304331,-0.000570061,-0.003794945,-0.002934891,-0.004112896,0.005816485,0.03137834,0.007605457,0.002417278,0.018103425,0.019292228,-0.022793902,0.010016779,-0.003916263,-0.012106439,-0.028328838,-0.038432015,-0.027362258,-0.041521022,-0.031663751,-0.00810348,0.012183072
5,2,1000,39,38,Norm,fitos,1,NA,0.193643391,0.052116254,0.021052468,0.061,0.068,0.058,0.006731934,0.008011533,0.055607731,0.027349195,0.103115505,0.04474978,0.030197249,0.023684038,0.023820061,0.083597234,0.060819156,0.057581667,0.071174416,0.111572331,0.053271389,0.076082054,0.048611035,0.000453889,-0.000102815,-0.000458897,-0.000498704,-0.000693047,0.001843311,0.000388986,-0.000497373,-0.000682287,-0.004078102,-0.001228621,-0.002746004,-0.004304331,-0.000570061,-0.003794945,-0.002934891,-0.004112896,0.008465727,0.034031226,0.038139682,0.032398929,0.037611342,0.040717052,-0.001736171,0.032018268,0.015797311,0.00922976,-0.003070011,-0.011899755,-0.002392697,-0.021777685,-0.00587364,0.022110934,0.040621763
5,2,1000,39,38,Elliptical,gammaN.model,1,0.94,0.072219941,0.077593812,0.026456296,0.865,0.044,0.016,0.006588438,0.007881984,0.076592638,0.038598169,0.14582345,0.063198272,0.041908412,0.032731091,0.033413269,0.125541249,0.095444684,0.093316364,0.108389217,0.162158836,0.08865933,0.115346909,0.083502502,0.000380534,-2.64E-05,-0.001420087,0.000621018,-0.003925324,0.004043566,0.000976435,7.90E-05,-0.000200471,-0.033086114,-0.035573705,-0.037327717,-0.037988869,-0.034673643,-0.035217843,-0.03455693,-0.034677227,0.001224787,0.022156138,0.003835932,-0.027460006,-0.005631456,-0.020826743,-0.039371684,-0.002025105,-0.037510543,-0.031161256,-0.027643777,-0.046308086,-0.026582136,-0.055712899,-0.052264381,-0.018368765,-0.031673344
5,2,1000,39,38,Elliptical,gammaN.s,1,0.97,0.072577225,0.083447418,0.030616843,0.867,0.039,0.015,0.006624147,0.007935438,0.079913645,0.03982099,0.150309133,0.065354927,0.043109082,0.033756917,0.034089635,0.13443008,0.107290886,0.105260654,0.119412831,0.169350976,0.099354815,0.127675033,0.094916923,0.000378178,-2.67E-05,-0.001154172,0.000357431,-0.005679578,0.003892967,0.000555002,0.000121627,-0.000279905,-0.047537325,-0.054343465,-0.055297612,-0.05700559,-0.048043088,-0.051875053,-0.056181457,-0.051400428,0.004259325,0.023378034,-0.016067929,-0.034842405,-0.002899126,-0.028630282,-0.042583908,-0.007387722,-0.030583913,-0.035753257,-0.03439824,-0.05654755,-0.023258596,-0.052684825,-0.057093246,-0.024258057,-0.045859913
5,2,1000,39,38,Elliptical,ridgeI,1,0.95,0.50501279,0.102000862,0.049539255,1,0.073,0.051,0.006627793,0.0080106,0.078114059,0.038816408,0.146855188,0.063335442,0.043604077,0.03533174,0.036545625,0.168211808,0.141205557,0.147377888,0.167623202,0.220766662,0.139888948,0.160511411,0.13118824,0.00037037,6.17E-05,-0.007557938,-0.006182803,-0.005057792,0.003852244,0.001306088,0.001194808,0.00169802,-0.104251459,-0.099404106,-0.103060072,-0.103261395,-0.096177548,-0.103477896,-0.10391014,-0.097177194,-0.030465571,-0.01129843,-0.053140089,-0.048689123,-0.03275096,-0.042939086,-0.059798144,0.009673898,-0.026852402,-0.068611002,-0.057143014,-0.071281223,-0.048572172,-0.063528284,-0.088806996,-0.075496563,-0.053120383
5,2,1000,39,38,Elliptical,ridgeD,1,0,0.040232335,0.109893463,0.079612074,0.07,0.07,0.07,0.006590966,0.007919857,0.077865296,0.038624235,0.145108552,0.062903206,0.041512455,0.032357056,0.032417744,0.185436554,0.167713947,0.170734735,0.180072127,0.210188563,0.162987105,0.18575814,0.15999833,0.000438411,-1.06E-05,0.001576857,0.000672962,-0.00393565,0.002368986,0.000560836,-0.000164621,-0.000238451,-0.123240946,-0.1245282,-0.129223772,-0.128540668,-0.121258779,-0.124079749,-0.129340517,-0.12382679,-0.047268023,-0.031899757,-0.072478823,-0.082808669,-0.055049493,-0.069607219,-0.086363259,-0.046376159,-0.059098733,-0.089450422,-0.098118681,-0.104634902,-0.102290622,-0.113515799,-0.115437036,-0.090360519,-0.088647143
5,2,1000,39,38,Elliptical,gls.model,1,1,0.094466953,0.093416098,0.393443113,0.923,0.041,0.012,0.006706994,0.008055536,0.107755157,0.048478927,0.182611944,0.072961018,0.056291319,0.039595134,0.03705554,0.149575453,0.107570432,0.116103968,0.124108341,0.182172058,0.114827614,0.140687554,0.093516673,0.000349735,-4.66E-05,-0.002059851,0.000308013,-0.006390938,0.004166196,0.00127788,0.000724892,-0.000561084,-0.000468415,-0.006804399,-0.004507992,-0.008939387,-0.00923106,-0.002073408,-0.002700119,-0.004860263,0.010004176,0.025988641,-0.474228412,-0.430412349,-0.418829113,-0.37290772,-0.471886693,-0.39429197,-0.357004808,-0.446934165,-0.443976967,-0.51995588,-0.43732322,-0.407485204,-0.547825271,-0.458721926,-0.470756402
5,2,1000,39,38,Elliptical,gls.s,1,1,0.084929338,0.085633028,0.311322906,0.914,0.039,0.013,0.006689431,0.008030135,0.085165055,0.042321675,0.16287134,0.069400003,0.045773847,0.036052338,0.035692564,0.139018352,0.106113198,0.10276752,0.119269531,0.175505908,0.098896756,0.129241843,0.092951982,0.000358769,-2.95E-05,-0.001954979,0.000175469,-0.007892156,0.003624683,0.000372279,0.000381052,-0.000492361,-0.036053438,-0.044915921,-0.045114731,-0.047023937,-0.038127388,-0.040620433,-0.046093859,-0.040967621,0.009263322,0.025915583,-0.320251847,-0.33317427,-0.336129644,-0.331304138,-0.34115631,-0.324501883,-0.321890248,-0.368044732,-0.358395915,-0.375832913,-0.343260546,-0.358729552,-0.406563029,-0.348590694,-0.389484777
5,2,1000,39,38,Elliptical,ls,0.866,1,52.25642391,2.273688073,0.910518181,1,0.433025404,0.237875289,0.007505238,0.009297885,0.088082161,0.051420302,2.177320004,2.53039406,1.45451787,1.303686227,1.266122764,1.033470242,12.84081728,9.085897327,3.619901945,2.705922106,0.109297938,0.204026377,0.165017525,0.00055073,0.000196812,-0.005952624,-0.00035221,2.212355023,1.686959466,1.376024068,1.526776502,1.592129125,-0.312289359,-0.763588049,-1.380903068,-2.739204478,-4.382992336,-0.030332147,-0.087527269,-0.063508463,-0.648841189,-0.37878578,-0.905492984,-0.842920601,-0.989009996,-0.99193906,-0.990262814,-0.990058165,-0.989168628,-0.98272821,-0.991401981,-0.988966063,-0.98950959,-0.988077005,-0.966585769,-0.928676653,-0.91638459
5,2,1000,39,38,Elliptical,wls,1,0,0.040232335,0.109893463,0.079612074,0.07,0.07,0.07,0.006590966,0.007919857,0.077865296,0.038624235,0.145108552,0.062903206,0.041512455,0.032357056,0.032417744,0.185436554,0.167713947,0.170734735,0.180072127,0.210188563,0.162987105,0.18575814,0.15999833,0.000438411,-1.06E-05,0.001576857,0.000672962,-0.00393565,0.002368986,0.000560836,-0.000164621,-0.000238451,-0.123240946,-0.1245282,-0.129223772,-0.128540668,-0.121258779,-0.124079749,-0.129340517,-0.12382679,-0.047268023,-0.031899757,-0.072478823,-0.082808669,-0.055049493,-0.069607219,-0.086363259,-0.046376159,-0.059098733,-0.089450422,-0.098118681,-0.104634902,-0.102290622,-0.113515799,-0.115437036,-0.090360519,-0.088647143
