p,m,n,q,df,distribution,method,convergence,a,F,average RMSE,avereage SE BIAS,T,T_SB,T_MVA,RMSE.alpha1,RMSE.alpha2,RMSE.psi11,RMSE.psi22,RMSE.psi33,RMSE.phi11,RMSE.phi12,RMSE.phi22,BIAS.alpha1,BIAS.alpha2,BIAS.psi11,BIAS.psi22,BIAS.psi33,BIAS.phi11,BIAS.phi12,BIAS.phi22,SE BIAS.alpha1,SE BIAS.alpha2,SE BIAS.psi11,SE BIAS.psi22,SE BIAS.psi33,SE BIAS.phi11,SE BIAS.phi12,SE BIAS.phi22
3,2,500,8,1,Elliptical,fites,0.999,NA,0.054962191,0.306362164,0.140777186,0.057057057,0.058058058,0.058058058,0.010126789,0.013369349,0.476290369,0.330353151,0.784982483,0.159027268,0.311691379,0.365056526,0.000170781,0.000497302,-0.000626747,0.016603131,-0.017935672,-0.003004821,-0.002432788,0.009583671,-0.035032993,0.020378561,-0.185549974,-0.23467131,-0.190772255,-0.119248347,-0.117555116,-0.223008931
3,2,500,8,1,Elliptical,fiteu,0.999,NA,0.054962191,0.306362164,0.140777186,0.057057057,0.057057057,0.057057057,0.010126789,0.013369349,0.476290369,0.330353151,0.784982483,0.159027268,0.311691379,0.365056526,0.000170781,0.000497302,-0.000626747,0.016603131,-0.017935672,-0.003004821,-0.002432788,0.009583671,-0.035032993,0.020378561,-0.185549974,-0.23467131,-0.190772255,-0.119248347,-0.117555116,-0.223008931
3,2,500,8,1,Elliptical,fitos,0.999,NA,0.054962191,0.306362164,0.14057587,0.057057057,0.058058058,0.058058058,0.010126789,0.013369349,0.476290369,0.330353151,0.784982483,0.159027268,0.311691379,0.365056526,0.000170781,0.000497302,-0.000626747,0.016603131,-0.017935672,-0.003004821,-0.002432788,0.009583671,-0.035032993,0.020378561,-0.185205522,-0.234051923,-0.190533201,-0.119237915,-0.11729957,-0.222867272
3,2,500,8,1,Skew,gammaN.model,1,0.2,0.001905917,0.307201066,0.105206281,0.043,0.04,0.04,0.009991826,0.013506251,0.44745125,0.355742292,0.701318994,0.257924595,0.315812427,0.355860896,-0.000397958,0.000396979,-0.050751802,-0.011067336,-0.043921212,-0.004323123,-0.015568668,0.004655464,-0.026144329,0.003087972,-0.089191839,-0.22452164,-0.117818276,-0.153168516,-0.087470075,-0.140247604
3,2,500,8,1,Skew,gammaN.s,1,0.14,0.001889987,0.307902087,0.107150618,0.04,0.04,0.04,0.009990734,0.013493522,0.448915763,0.357837852,0.702211849,0.258378141,0.316320343,0.356068494,-0.000431866,0.000393843,-0.051345516,-0.010621072,-0.044399546,-0.00442933,-0.015521473,0.004296907,-0.025878652,0.004022905,-0.092132284,-0.231426737,-0.118978067,-0.154758636,-0.089241945,-0.140765718
3,2,500,8,1,Skew,ridgeI,1,0.89,0.012859748,0.307512274,0.10633871,0.453,0.04,0.04,0.009992726,0.013493109,0.446802169,0.357661969,0.701359353,0.258403648,0.31623761,0.356147604,-0.000380075,0.0003945,-0.04927043,-0.010183534,-0.042562631,-0.004316615,-0.015391373,0.004534887,-0.026152958,0.004282946,-0.089167569,-0.228036341,-0.118923779,-0.154679093,-0.088772143,-0.14069485
3,2,500,8,1,Skew,ridgeD,1,0.01,0.001757238,0.308652252,0.108286498,0.036,0.04,0.04,0.00999417,0.013492105,0.452251454,0.35902939,0.703535534,0.258650077,0.316605921,0.355659363,-0.000413912,0.000387711,-0.052919824,-0.013644756,-0.046882186,-0.004340547,-0.016128826,0.004694364,-0.026271433,0.004228354,-0.097600897,-0.233360895,-0.118757295,-0.155893115,-0.089706147,-0.140473845
3,2,500,8,1,Skew,gls.model,1,1,0.001889987,0.333424893,0.131056528,0.04,0.04,0.04,0.009990734,0.013493522,0.4641961,0.413272123,0.788025024,0.263419708,0.322677639,0.392324298,-0.000431866,0.000393843,-0.033381029,0.019758706,-0.020623072,-0.003808022,-0.009300932,0.003818337,-0.025878652,0.004022905,-0.448719346,-0.617317965,-0.48746741,-0.668478297,-0.445406902,-0.548173599
3,2,500,8,1,Skew,gls.s,1,1,0.001889987,0.333424893,0.131056528,0.04,0.04,0.04,0.009990734,0.013493522,0.4641961,0.413272123,0.788025024,0.263419708,0.322677639,0.392324298,-0.000431866,0.000393843,-0.033381029,0.019758706,-0.020623072,-0.003808022,-0.009300932,0.003818337,-0.025878652,0.004022905,-0.448719346,-0.617317965,-0.48746741,-0.668478297,-0.445406902,-0.548173599
3,2,500,8,1,Skew,ls,1,1,0.047275301,0.333434706,0.970454277,0.668,0.04,0.04,0.010020114,0.013542645,0.4641961,0.413272123,0.788025024,0.263419708,0.322677639,0.392324298,-0.000214132,0.000405007,-0.033381029,0.019758706,-0.020623072,-0.003808022,-0.009300932,0.003818337,-0.918437336,-0.883184014,-0.990202474,-0.994793062,-0.99431758,-0.996186955,-0.992078987,-0.994433808
3,2,500,8,1,Skew,wls,1,0,0.001889987,0.30865357,0.10786253,0.04,0.04,0.04,0.009990734,0.013493522,0.455121528,0.359536346,0.701402341,0.25868839,0.316999166,0.353996532,-0.000431866,0.000393843,-0.054269967,-0.015566617,-0.048270134,-0.004530473,-0.01653412,0.004374814,-0.025878652,0.004022905,-0.101969358,-0.233438631,-0.114861465,-0.155928328,-0.09048825,-0.136312651
3,2,500,8,1,Skew,fites,0.997,NA,0.054962191,0.333796785,0.132905639,0.040120361,0.04112337,0.04112337,0.009997339,0.013511217,0.46470698,0.414037263,0.787684513,0.263653894,0.323005586,0.393777486,-0.000429745,0.000401447,-0.031804059,0.02149106,-0.018095218,-0.003884291,-0.008273967,0.002590654,-0.027422132,0.001632885,-0.108056584,-0.259979747,-0.204506413,-0.16148814,-0.098472734,-0.201686472
3,2,500,8,1,Skew,fiteu,0.997,NA,0.054962191,0.333796785,0.132905639,0.040120361,0.040120361,0.040120361,0.009997339,0.013511217,0.46470698,0.414037263,0.787684513,0.263653894,0.323005586,0.393777486,-0.000429745,0.000401447,-0.031804059,0.02149106,-0.018095218,-0.003884291,-0.008273967,0.002590654,-0.027422132,0.001632885,-0.108056584,-0.259979747,-0.204506413,-0.16148814,-0.098472734,-0.201686472
3,2,500,8,1,Skew,fitos,0.997,NA,0.054962191,0.333796785,0.132580511,0.040120361,0.04112337,0.04112337,0.009997339,0.013511217,0.46470698,0.414037263,0.787684513,0.263653894,0.323005586,0.393777486,-0.000429745,0.000401447,-0.031804059,0.02149106,-0.018095218,-0.003884291,-0.008273967,0.002590654,-0.027422132,0.001632885,-0.107402888,-0.258954394,-0.204028487,-0.161429532,-0.0982691,-0.201504666
3,2,1000,8,1,Norm,gammaN.model,1,0.89,0.000962045,0.115588263,0.028144122,0.045,0.045,0.045,0.00675801,0.009113973,0.179479441,0.115266825,0.295527275,0.062303921,0.125664308,0.130592354,2.26E-05,0.000648019,0.000960012,-0.005595672,0.003254223,-0.002808003,-0.003364613,-0.003486833,0.026767588,0.062665798,-0.024185703,-0.009713468,-0.055531093,-0.008533331,0.006911724,-0.030844269
3,2,1000,8,1,Norm,gammaN.s,1,0.89,0.00096206,0.115588267,0.028144186,0.045,0.045,0.045,0.006758056,0.009113911,0.179479441,0.115266826,0.295527294,0.062303925,0.125664306,0.130592376,2.26E-05,0.000647997,0.000960074,-0.00559561,0.003254245,-0.002808018,-0.003364586,-0.003486851,0.026760645,0.062672875,-0.024185761,-0.009713563,-0.055531173,-0.008533353,0.006911708,-0.030844408
3,2,1000,8,1,Norm,ridgeI,1,0.99,0.01932667,0.11558947,0.028254851,0.674,0.045,0.045,0.006756928,0.009118675,0.179503825,0.115264449,0.29551337,0.06229855,0.125672071,0.130587895,3.28E-05,0.000657592,0.000955348,-0.005599887,0.003247777,-0.002805701,-0.003363684,-0.003480295,0.027264378,0.062559822,-0.024489236,-0.009855551,-0.055634162,-0.008555196,0.00672033,-0.030960135
3,2,1000,8,1,Norm,ridgeD,1,0.29,0.000307497,0.115598137,0.028545072,0,0.045,0.045,0.006772825,0.009165593,0.179512449,0.115265249,0.295509791,0.062296815,0.12567554,0.130586835,1.17E-05,0.000715956,0.000954161,-0.005602191,0.003246944,-0.00280429,-0.00336421,-0.003478916,0.026513758,0.065487413,-0.0245821,-0.009904755,-0.055663578,-0.008557946,0.006659068,-0.030991961
3,2,1000,8,1,Norm,gls.model,1,1,0.00096206,0.11558943,0.028064291,0.045,0.045,0.045,0.006758056,0.009113911,0.179453899,0.115273104,0.295548531,0.062310124,0.125658282,0.130599536,2.26E-05,0.000647997,0.000967541,-0.005590464,0.003263112,-0.002811648,-0.003365146,-0.003495832,0.026760645,0.062672875,-0.022157366,-0.007596961,-0.054642306,-0.008078595,0.008265763,-0.030076394
3,2,1000,8,1,Norm,gls.s,1,1,0.00096206,0.11558943,0.028064291,0.045,0.045,0.045,0.006758056,0.009113911,0.179453899,0.115273104,0.295548531,0.062310124,0.125658282,0.130599536,2.26E-05,0.000647997,0.000967541,-0.005590464,0.003263112,-0.002811648,-0.003365146,-0.003495832,0.026760645,0.062672875,-0.022157366,-0.007596961,-0.054642306,-0.008078595,0.008265763,-0.030076394
3,2,1000,8,1,Norm,ls,1,1,0.023952949,0.115590219,0.964115319,0.715,0.045,0.045,0.006757245,0.009121029,0.179453899,0.115273104,0.295548531,0.062310124,0.125658282,0.130599536,3.54E-05,0.000660085,0.000967541,-0.005590464,0.003263112,-0.002811648,-0.003365146,-0.003495832,-0.91456018,-0.877181626,-0.982750797,-0.986469014,-0.989549952,-0.988608149,-0.985710908,-0.988091924
3,2,1000,8,1,Norm,wls,1,0,0.00096206,0.115669206,0.028748749,0.045,0.045,0.045,0.006758056,0.009113911,0.179849827,0.115327104,0.295581594,0.062290833,0.125798448,0.130633879,2.26E-05,0.000647997,0.000899658,-0.005637244,0.0031825,-0.002778652,-0.00336006,-0.003414187,0.026760645,0.062672875,-0.027037601,-0.011043701,-0.05643089,-0.008906534,0.005172622,-0.031965124
3,2,1000,8,1,Norm,fites,0.994,NA,0.054962191,0.11556692,0.027750157,0.04527163,0.04527163,0.04527163,0.00677295,0.009095304,0.179664727,0.115451764,0.295229787,0.062207364,0.125931891,0.130181576,1.35E-05,0.000635934,0.001439594,-0.004433494,0.002443835,-0.002727379,-0.003126311,-0.003223472,0.024072925,0.064304904,-0.026024389,-0.013212511,-0.054329442,-0.007446411,0.004033079,-0.028577595
3,2,1000,8,1,Norm,fiteu,0.994,NA,0.054962191,0.11556692,0.027750157,0.04527163,0.04527163,0.04527163,0.00677295,0.009095304,0.179664727,0.115451764,0.295229787,0.062207364,0.125931891,0.130181576,1.35E-05,0.000635934,0.001439594,-0.004433494,0.002443835,-0.002727379,-0.003126311,-0.003223472,0.024072925,0.064304904,-0.026024389,-0.013212511,-0.054329442,-0.007446411,0.004033079,-0.028577595
3,2,1000,8,1,Norm,fitos,0.994,NA,0.054962191,0.11556692,0.027714819,0.04527163,0.046277666,0.046277666,0.00677295,0.009095304,0.179664727,0.115451764,0.295229787,0.062207364,0.125931891,0.130181576,1.35E-05,0.000635934,0.001439594,-0.004433494,0.002443835,-0.002727379,-0.003126311,-0.003223472,0.024072925,0.064304904,-0.025959161,-0.013056251,-0.054300691,-0.007420462,0.004064075,-0.028540086
3,2,1000,8,1,Elliptical,gammaN.model,1,0.63,0.000987331,0.201892614,0.102467955,0.056,0.056,0.056,0.006810751,0.009040047,0.311616706,0.216981411,0.500832408,0.112318388,0.232239642,0.225301562,-6.68E-05,0.000579748,0.007708106,-0.007951224,0.010922965,-0.00430923,-0.001221673,-0.005860502,0.017445053,0.069895955,-0.110966472,-0.155881989,-0.131479568,-0.095773854,-0.133790878,-0.104509875
3,2,1000,8,1,Elliptical,gammaN.s,1,0.68,0.000984339,0.20197945,0.102446248,0.056,0.056,0.056,0.00680783,0.009035934,0.311920257,0.217314891,0.500890006,0.112404382,0.232175234,0.225287064,-6.66E-05,0.000581232,0.008018626,-0.007627037,0.011078474,-0.004271951,-0.001031867,-0.005868761,0.017879199,0.070392261,-0.111107713,-0.156382122,-0.130952937,-0.096048808,-0.133046739,-0.103760205
3,2,1000,8,1,Elliptical,ridgeI,1,0.98,0.016557643,0.201914951,0.102831005,0.647,0.056,0.056,0.006801974,0.00904514,0.311443639,0.216530944,0.50148529,0.112291776,0.232151386,0.225569463,-6.37E-05,0.000586893,0.007742822,-0.007901705,0.010940471,-0.004258695,-0.00116229,-0.005813131,0.019397668,0.070040549,-0.110787575,-0.154897279,-0.13249156,-0.095772216,-0.133612481,-0.10564871
3,2,1000,8,1,Elliptical,ridgeD,1,0.2,0.000398818,0.201783187,0.102925614,0.001,0.056,0.056,0.006806788,0.009058596,0.311397695,0.216404174,0.500842667,0.112419457,0.231978903,0.225357214,-8.21E-05,0.000641309,0.007786543,-0.007764562,0.010934111,-0.004228392,-0.001138977,-0.005795969,0.020018695,0.074947252,-0.110151134,-0.153921071,-0.130857228,-0.096572006,-0.132564039,-0.104373488
3,2,1000,8,1,Elliptical,gls.model,1,1,0.000984339,0.202318906,0.100125266,0.056,0.056,0.056,0.00680783,0.009035934,0.313745464,0.218712242,0.500554157,0.112974445,0.231795715,0.224925459,-6.66E-05,0.000581232,0.009741843,-0.005910419,0.012155135,-0.004034795,4.95E-05,-0.005966422,0.017879199,0.070392261,-0.444287146,-0.476591474,-0.445675682,-0.452555532,-0.454620313,-0.434507435
3,2,1000,8,1,Elliptical,gls.s,1,1,0.000984339,0.202318906,0.100125266,0.056,0.056,0.056,0.00680783,0.009035934,0.313745464,0.218712242,0.500554157,0.112974445,0.231795715,0.224925459,-6.66E-05,0.000581232,0.009741843,-0.005910419,0.012155135,-0.004034795,4.95E-05,-0.005966422,0.017879199,0.070392261,-0.444287146,-0.476591474,-0.445675682,-0.452555532,-0.454620313,-0.434507435
3,2,1000,8,1,Elliptical,ls,1,1,0.024511394,0.202320584,0.968435842,0.718,0.056,0.056,0.006801915,0.009055274,0.313745464,0.218712242,0.500554157,0.112974445,0.231795715,0.224925459,-6.21E-05,0.000589485,0.009741843,-0.005910419,0.012155135,-0.004034795,4.95E-05,-0.005966422,-0.915110646,-0.876343038,-0.990215171,-0.992872003,-0.993882662,-0.993711602,-0.992283007,-0.993068605
3,2,1000,8,1,Elliptical,wls,1,0,0.000984339,0.203538236,0.108972289,0.056,0.056,0.056,0.00680783,0.009035934,0.311826753,0.218241475,0.507559105,0.111777419,0.234627706,0.228429667,-6.66E-05,0.000581232,0.00435679,-0.01127485,0.008790568,-0.004775908,-0.003329788,-0.00566123,0.017879199,0.070392261,-0.114495924,-0.163868877,-0.145863048,-0.093525691,-0.144657035,-0.121096279
3,2,1000,8,1,Elliptical,fites,0.995,NA,0.054962191,0.202632511,0.101966915,0.056281407,0.056281407,0.056281407,0.006791886,0.009015546,0.314299843,0.219094334,0.501290123,0.113175379,0.232279473,0.225113508,-6.67E-05,0.000621006,0.010385492,-0.004731273,0.012347469,-0.004083138,0.000453774,-0.006000551,0.019788949,0.072614307,-0.112849699,-0.157841839,-0.126766564,-0.098687906,-0.129650813,-0.097535246
3,2,1000,8,1,Elliptical,fiteu,0.995,NA,0.054962191,0.202632511,0.101966915,0.056281407,0.056281407,0.056281407,0.006791886,0.009015546,0.314299843,0.219094334,0.501290123,0.113175379,0.232279473,0.225113508,-6.67E-05,0.000621006,0.010385492,-0.004731273,0.012347469,-0.004083138,0.000453774,-0.006000551,0.019788949,0.072614307,-0.112849699,-0.157841839,-0.126766564,-0.098687906,-0.129650813,-0.097535246
3,2,1000,8,1,Elliptical,fitos,0.995,NA,0.054962191,0.202632511,0.101890463,0.056281407,0.058291457,0.058291457,0.006791886,0.009015546,0.314299843,0.219094334,0.501290123,0.113175379,0.232279473,0.225113508,-6.67E-05,0.000621006,0.010385492,-0.004731273,0.012347469,-0.004083138,0.000453774,-0.006000551,0.019788949,0.072614307,-0.112703029,-0.157551147,-0.12670544,-0.098696094,-0.129559457,-0.09750528
3,2,1000,8,1,Skew,gammaN.model,1,0.33,0.001012646,0.221134381,0.092063778,0.052,0.049,0.049,0.007150874,0.009343152,0.332746816,0.228465168,0.482467639,0.194000567,0.251968803,0.262932027,-0.000318283,-0.000222725,-0.020500896,-0.0121014,-0.010301845,0.00196509,0.000690796,-0.001324954,-0.03107344,0.030451438,-0.103710744,-0.104131761,-0.087028716,-0.1327104,-0.126343921,-0.121059808
3,2,1000,8,1,Skew,gammaN.s,1,0.31,0.001005875,0.221435637,0.093100077,0.049,0.049,0.049,0.007148065,0.009336263,0.333126179,0.228848542,0.483572221,0.19406156,0.25209586,0.263296404,-0.000345009,-0.000226173,-0.02089615,-0.011401072,-0.010803266,0.001970697,0.000687189,-0.001278067,-0.030508226,0.031221331,-0.104565388,-0.107389083,-0.088824518,-0.133029937,-0.126854659,-0.12240747
3,2,1000,8,1,Skew,ridgeI,1,0.93,0.009314278,0.221142402,0.092185347,0.537,0.049,0.049,0.007144284,0.009326335,0.332718676,0.228371007,0.482540744,0.194030414,0.252021975,0.262985781,-0.000301988,-0.000219077,-0.020204943,-0.012169569,-0.009864889,0.002023524,0.000733217,-0.001330127,-0.030093621,0.032534071,-0.10376152,-0.102952222,-0.087504799,-0.132870497,-0.126538604,-0.121227446
3,2,1000,8,1,Skew,ridgeD,1,0.06,0.000691124,0.220945879,0.092005795,0.019,0.049,0.049,0.007160643,0.009317982,0.332896437,0.228330359,0.481735812,0.194108877,0.251415482,0.262601444,-0.000302451,-0.000233169,-0.02050517,-0.012044508,-0.010172827,0.002117864,0.000504593,-0.001192673,-0.032016631,0.035061107,-0.103685625,-0.102547262,-0.08546735,-0.133181469,-0.124151464,-0.119935455
3,2,1000,8,1,Skew,gls.model,1,1,0.001005875,0.22640031,0.092346945,0.049,0.049,0.049,0.007148065,0.009336263,0.344401442,0.254443082,0.487435641,0.196321454,0.248744631,0.2633719,-0.000345009,-0.000226173,-0.018086721,0.001784884,-0.006390119,0.003451889,0.000457919,-0.000150989,-0.030508226,0.031221331,-0.481443074,-0.553767148,-0.421957362,-0.686388797,-0.493585471,-0.521644505
3,2,1000,8,1,Skew,gls.s,1,1,0.001005875,0.22640031,0.092346945,0.049,0.049,0.049,0.007148065,0.009336263,0.344401442,0.254443082,0.487435641,0.196321454,0.248744631,0.2633719,-0.000345009,-0.000226173,-0.018086721,0.001784884,-0.006390119,0.003451889,0.000457919,-0.000150989,-0.030508226,0.031221331,-0.481443074,-0.553767148,-0.421957362,-0.686388797,-0.493585471,-0.521644505
3,2,1000,8,1,Skew,ls,1,1,0.025005434,0.226397278,0.97009328,0.72,0.049,0.049,0.00714648,0.009313593,0.344401442,0.254443082,0.487435641,0.196321454,0.248744631,0.2633719,-0.000218865,-0.000206923,-0.018086721,0.001784884,-0.006390119,0.003451889,0.000457919,-0.000150989,-0.919156312,-0.879902249,-0.990824715,-0.993922134,-0.993602059,-0.996410059,-0.99281175,-0.99411696
3,2,1000,8,1,Skew,wls,1,0,0.001005875,0.22248485,0.096619344,0.049,0.049,0.049,0.007148065,0.009336263,0.332661259,0.228539777,0.48850278,0.193827511,0.254689155,0.265173992,-0.000345009,-0.000226173,-0.022158357,-0.017325197,-0.012785984,0.001305233,0.000790195,-0.001784436,-0.030508226,0.031221331,-0.104557951,-0.110359416,-0.09830423,-0.13202743,-0.136693879,-0.129282293
3,2,1000,8,1,Skew,fites,0.997,NA,0.054962191,0.226594197,0.093606863,0.049147442,0.050150451,0.050150451,0.007151532,0.009347696,0.344493338,0.25491027,0.487665696,0.196461819,0.2489577,0.263765527,-0.00033717,-0.000236888,-0.017312693,0.002491412,-0.005253557,0.003297987,0.001236775,-0.000856539,-0.031529695,0.029391974,-0.115661141,-0.126308494,-0.082402894,-0.140366164,-0.108479852,-0.114714693
3,2,1000,8,1,Skew,fiteu,0.997,NA,0.054962191,0.226594197,0.093606863,0.049147442,0.049147442,0.049147442,0.007151532,0.009347696,0.344493338,0.25491027,0.487665696,0.196461819,0.2489577,0.263765527,-0.00033717,-0.000236888,-0.017312693,0.002491412,-0.005253557,0.003297987,0.001236775,-0.000856539,-0.031529695,0.029391974,-0.115661141,-0.126308494,-0.082402894,-0.140366164,-0.108479852,-0.114714693
3,2,1000,8,1,Skew,fitos,0.997,NA,0.054962191,0.226594197,0.093463525,0.049147442,0.05115346,0.05115346,0.007151532,0.009347696,0.344493338,0.25491027,0.487665696,0.196461819,0.2489577,0.263765527,-0.00033717,-0.000236888,-0.017312693,0.002491412,-0.005253557,0.003297987,0.001236775,-0.000856539,-0.031529695,0.029391974,-0.115418405,-0.125680527,-0.082226017,-0.140361652,-0.108415895,-0.114684033
